Date,Time,Download,Upload,Host,Provider
01/26/21,13:00:00,15.95,11.56,GMCHosting LLC (London),EE
01/26/21,14:00:00,13.68,8.38,GMCHosting LLC (London),EE
01/26/21,15:00:00,16.38,17.80,GMCHosting LLC (London),EE
01/26/21,16:00:00,20.19,16.84,GMCHosting LLC (London),EE
01/26/21,17:00:00,14.60,20.30,GMCHosting LLC (London),EE
01/26/21,18:00:00,17.01,12.40,GMCHosting LLC (London),EE
01/26/21,20:00:00,25.99,16.14,Community Fibre Limited,Three
01/26/21,21:00:01,25.64,18.79,Structured Communications (London),Three
01/26/21,22:00:00,18.73,15.82,Redraw Internet (London),Three
01/26/21,23:00:00,23.97,20.39,Redraw Internet (London),Three
01/27/21,00:00:00,41.10,13.72,Community Fibre Limited,Three
01/27/21,01:00:00,34.36,11.79,Redraw Internet (London),Three
01/27/21,02:00:00,30.14,12.16,Redraw Internet (London),Three
01/27/21,03:00:00,55.61,13.37,GMCHosting LLC (London),Three
01/27/21,04:00:00,35.77,13.25,Hyperoptic Limited (London),Three
01/27/21,05:00:00,30.56,12.99,Structured Communications (London),Three
01/27/21,06:00:00,21.39,8.69,Redraw Internet (London),Three
01/27/21,07:00:00,21.41,8.39,Redraw Internet (London),Three
01/27/21,08:00:00,37.00,10.86,Hyperoptic Limited (London),Three
01/27/21,09:00:00,28.72,14.94,Community Fibre Limited,Three
01/27/21,10:00:00,43.65,25.05,Hyperoptic Limited (London),Three
01/27/21,11:00:00,18.61,19.68,Redraw Internet (London),Three
01/27/21,12:00:00,7.56,28.24,Community Fibre Limited,Three
01/27/21,13:00:00,25.94,20.40,Community Fibre Limited,Three
01/27/21,14:00:00,4.85,26.63,GMCHosting LLC (London),Three
01/27/21,15:00:00,35.00,19.69,Structured Communications (London),Three
01/27/21,16:00:00,17.58,27.28,Hyperoptic Limited (London),Three
01/27/21,17:00:00,23.69,30.29,Community Fibre Limited,Three
01/27/21,18:00:00,20.60,16.93,Redraw Internet (London),Three
01/27/21,19:00:00,7.58,17.45,Redraw Internet (London),Three
01/27/21,20:00:00,11.44,34.43,Hyperoptic Limited (London),Three
01/27/21,21:00:00,14.25,18.82,Redraw Internet (London),Three
01/27/21,22:00:00,40.41,24.10,GMCHosting LLC (London),Three
01/27/21,23:00:00,24.69,18.76,Community Fibre Limited,Three
01/28/21,00:00:00,10.36,29.43,GMCHosting LLC (London),Three
01/28/21,09:00:00,12.80,5.77,GMCHosting LLC (London),Three
01/28/21,10:00:00,8.44,13.37,Community Fibre Limited,EE
01/28/21,11:00:01,7.66,18.09,Redraw Internet (London),EE
01/28/21,12:00:00,10.56,12.51,Community Fibre Limited,EE
01/28/21,13:00:00,13.53,9.89,Redraw Internet (London),EE
01/28/21,14:00:00,14.40,15.51,GMCHosting LLC (London),EE
01/28/21,15:00:00,9.11,15.26,Redraw Internet (London),EE
01/28/21,16:00:00,23.21,16.28,Structured Communications (London),EE
01/28/21,17:00:00,18.62,18.99,Redraw Internet (London),EE
01/28/21,18:00:00,9.28,20.06,Structured Communications (London),EE
01/28/21,19:00:01,6.67,18.67,Redraw Internet (London),EE
01/28/21,20:00:00,8.30,19.70,Structured Communications (London),EE
01/28/21,21:00:00,13.11,20.07,GMCHosting LLC (London),EE
01/28/21,22:00:00,3.32,4.87,m:tel doo (Podgorica),EE
01/28/21,23:00:00,14.95,21.38,Structured Communications (London),EE
01/29/21,00:00:02,11.36,17.86,Community Fibre Limited,EE
01/29/21,09:00:00,24.52,21.53,Community Fibre Limited,EE
01/29/21,10:00:00,12.27,22.97,Inovedia Outsourcing (London),EE
01/29/21,11:00:00,10.82,16.75,GMCHosting LLC (London),EE
01/29/21,12:00:00,15.05,15.34,GMCHosting LLC (London),EE
01/29/21,13:00:00,17.24,12.27,GMCHosting LLC (London),EE
01/29/21,14:00:00,15.48,17.57,GMCHosting LLC (London),EE
01/29/21,15:00:00,14.61,23.91,GMCHosting LLC (London),EE
01/29/21,16:00:00,9.74,13.14,Inovedia Outsourcing (London),EE
01/29/21,17:00:00,11.38,9.93,Inovedia Outsourcing (London),EE
01/29/21,18:00:00,19.23,20.12,GMCHosting LLC (London),EE
01/29/21,20:00:00,12.21,17.25,GMCHosting LLC (London),EE
01/29/21,21:00:00,33.47,16.04,GMCHosting LLC (London),EE
01/29/21,22:00:00,16.68,16.63,Mauritius Telecom Ltd,EE
01/29/21,23:00:00,13.43,18.11,Mauritius Telecom Ltd,EE
01/30/21,00:00:01,16.42,26.28,Mauritius Telecom Ltd,EE
01/30/21,01:00:00,18.83,12.26,Inovedia Outsourcing (London),EE
01/30/21,07:00:00,30.48,32.00,Redraw Internet (London),EE
01/30/21,10:00:01,24.62,26.76,Structured Communications (London),EE
01/30/21,20:00:00,11.59,14.68,Telxius (London) [5.64,EE
01/31/21,09:00:01,12.32,20.66,Redraw Internet (London),EE
01/31/21,10:00:00,13.71,12.36,Community Fibre Limited,EE
01/31/21,11:00:00,4.65,4.91,m:tel doo (Podgorica),EE
01/31/21,13:00:00,12.91,19.16,Structured Communications (London),EE
01/31/21,16:00:00,19.64,15.00,Community Fibre Limited,EE
01/31/21,22:00:00,16.82,16.49,Community Fibre Limited,EE
01/31/21,23:00:00,14.11,20.65,Redraw Internet (London),EE
02/01/21,00:00:00,16.59,20.63,Redraw Internet (London),EE
02/01/21,01:00:01,25.43,23.66,Redraw Internet (London),EE
02/01/21,03:00:00,33.84,27.19,Community Fibre Limited,EE
02/01/21,11:00:00,51.38,0.04,Redraw Internet (London),EE
02/01/21,15:00:00,13.18,8.25,Community Fibre Limited,EE
02/01/21,21:00:01,27.85,12.38,Mauritius Telecom Ltd,EE
02/01/21,23:00:00,45.18,22.86,Mauritius Telecom Ltd,EE
02/02/21,00:00:00,23.04,21.81,Redraw Internet (London),EE
02/02/21,18:00:30,34.26,19.74,Inovedia Outsourcing (London),EE
02/02/21,23:00:00,33.16,26.49,Mauritius Telecom Ltd,EE
02/03/21,03:00:00,94.23,34.75,31173 Services AB,EE
02/03/21,13:00:00,23.67,12.81,Community Fibre Limited,EE
02/03/21,18:00:01,29.42,17.55,Mauritius Telecom Ltd,EE
02/03/21,19:00:00,37.35,27.29,Structured Communications (London),EE
02/03/21,20:00:01,36.76,18.33,Community Fibre Limited,EE
02/04/21,00:00:00,65.82,21.29,Community Fibre Limited,EE
02/04/21,01:00:00,35.94,19.01,Inovedia Outsourcing (London),EE
02/04/21,04:00:30,106.77,15.38,Redraw Internet (London),EE
02/04/21,05:01:14,56.03,0.04,Structured Communications (London),EE
02/04/21,10:00:01,60.13,25.08,Mauritius Telecom Ltd,EE
02/04/21,11:00:00,28.99,13.46,Mauritius Telecom Ltd,EE
02/04/21,12:00:00,23.22,21.29,Mauritius Telecom Ltd,EE
02/04/21,13:00:01,20.39,9.69,Inovedia Outsourcing (London),EE
02/04/21,14:00:00,31.36,10.59,Inovedia Outsourcing (London),EE
02/04/21,15:00:00,21.96,20.89,Mauritius Telecom Ltd,EE
02/04/21,16:00:00,17.59,16.29,Mauritius Telecom Ltd,EE
02/04/21,17:00:01,44.27,18.74,Mauritius Telecom Ltd,EE
02/04/21,18:00:00,40.31,17.38,Mauritius Telecom Ltd,EE
02/04/21,23:00:00,24.76,20.95,Redraw Internet (London),EE
02/05/21,01:00:00,52.36,28.07,Community Fibre Limited,EE
02/05/21,02:00:00,77.33,34.74,Structured Communications (London),EE
02/05/21,10:00:00,51.85,23.57,Proxar IT Consulting,EE
02/05/21,11:00:00,38.39,22.27,Proxar IT Consulting,EE
02/05/21,12:00:00,55.14,22.19,Mauritius Telecom Ltd,EE
02/05/21,13:00:00,52.89,15.48,Proxar IT Consulting,EE
02/05/21,14:00:00,55.65,20.44,Proxar IT Consulting,EE
02/05/21,15:00:00,34.77,13.45,Proxar IT Consulting,EE
02/05/21,16:00:01,22.32,20.71,Proxar IT Consulting,EE
02/05/21,17:00:00,6.25,17.57,Redraw Internet (London),EE
02/05/21,18:00:01,7.46,15.87,Redraw Internet (London),EE
02/06/21,00:00:00,19.10,22.86,Proxar IT Consulting,EE
02/06/21,01:00:00,14.50,17.41,Structured Communications (London),EE
02/06/21,10:05:42,24.23,21.99,Structured Communications (London),EE
02/06/21,12:00:00,22.12,17.55,Proxar IT Consulting,EE
02/06/21,13:00:00,11.95,19.66,Inovedia Outsourcing (London),EE
02/06/21,14:00:00,11.81,22.66,Redraw Internet (London),EE
02/06/21,15:00:00,17.04,17.36,Mauritius Telecom Ltd,EE
02/06/21,16:00:00,13.52,26.50,Redraw Internet (London),EE
02/06/21,17:00:00,20.05,13.27,Community Fibre Limited,EE
02/06/21,18:00:00,20.34,18.25,Structured Communications (London),EE
02/06/21,19:00:00,10.08,21.46,Redraw Internet (London),EE
02/06/21,20:00:00,19.77,16.63,Community Fibre Limited,EE
02/06/21,21:00:00,14.01,16.35,Community Fibre Limited,EE
02/06/21,22:00:00,27.22,22.16,Redraw Internet (London),EE
02/06/21,23:00:00,16.15,14.36,Structured Communications (London),EE
02/07/21,00:00:00,21.62,29.59,Proxar IT Consulting,EE
02/07/21,01:00:00,21.64,36.84,Redraw Internet (London),EE
02/07/21,02:00:00,42.49,35.98,Structured Communications (London),EE
02/07/21,03:00:00,66.58,34.99,Redraw Internet (London),EE
02/07/21,04:00:00,38.10,38.67,Community Fibre Limited,EE
02/07/21,06:00:00,67.96,33.54,Redraw Internet (London),EE
02/07/21,07:00:39,39.30,0.05,Structured Communications (London),EE
02/07/21,08:15:21,58.24,30.73,Structured Communications (London),EE
02/07/21,09:00:01,41.92,34.21,Redraw Internet (London),EE
02/07/21,12:00:00,50.74,21.45,Community Fibre Limited,EE
02/07/21,13:00:00,35.20,19.91,Redraw Internet (London),EE
02/07/21,14:00:00,27.69,17.54,Structured Communications (London),EE
02/07/21,15:00:00,23.35,14.70,Mauritius Telecom Ltd,EE
02/07/21,16:00:00,30.56,19.98,Community Fibre Limited,EE
02/07/21,17:00:00,28.81,16.06,Redraw Internet (London),EE
02/07/21,18:00:01,26.19,24.09,Redraw Internet (London),EE
02/07/21,19:00:00,46.83,17.92,Proxar IT Consulting,EE
02/07/21,20:00:00,36.70,27.07,Structured Communications (London),EE
02/07/21,21:00:00,59.69,29.04,Community Fibre Limited,EE
02/07/21,22:00:02,23.23,23.64,Community Fibre Limited,EE
02/07/21,23:00:01,24.40,31.72,Structured Communications (London),EE
02/08/21,00:00:00,36.44,29.31,Community Fibre Limited,EE
02/08/21,01:00:00,59.93,34.95,Redraw Internet (London),EE
02/08/21,02:00:01,44.21,32.51,Community Fibre Limited,EE
02/08/21,03:00:00,8.69,2.45,Redraw Internet (London),Three
02/08/21,04:03:03,49.83,0.11,Structured Communications (London),EE
02/08/21,10:00:00,54.02,23.66,Proxar IT Consulting,EE
02/08/21,11:00:00,66.21,24.04,Proxar IT Consulting,EE
02/08/21,12:00:01,69.90,19.32,Proxar IT Consulting,EE
02/08/21,13:00:00,72.47,22.59,Proxar IT Consulting,EE
02/08/21,14:00:01,38.75,24.37,Inovedia Outsourcing (London),EE
02/08/21,15:00:00,45.12,18.48,Proxar IT Consulting,EE
02/08/21,16:00:00,46.18,18.08,Proxar IT Consulting,EE
02/08/21,17:00:00,57.35,19.68,UK Dedicated Servers,EE
02/08/21,18:00:00,42.51,19.48,Proxar IT Consulting,EE
02/08/21,20:00:00,26.24,19.72,Mauritius Telecom Ltd,EE
02/08/21,21:48:04,25.19,24.47,Mauritius Telecom Ltd,EE
02/08/21,22:00:01,36.75,25.85,Structured Communications (London),EE
02/08/21,23:00:01,19.44,29.90,Structured Communications (London),EE
02/09/21,00:00:00,24.53,30.26,Community Fibre Limited,EE
02/09/21,01:00:00,31.59,31.08,Community Fibre Limited,EE
02/09/21,02:00:00,48.34,19.34,Community Fibre Limited,EE
02/09/21,09:00:31,54.73,27.21,fdcservers.net (London) [11.07,EE
02/09/21,10:00:01,71.84,28.22,Mauritius Telecom Ltd,EE
02/09/21,11:00:00,53.08,29.87,fdcservers.net (London) [11.07,EE
02/09/21,12:00:00,59.00,13.21,Proxar IT Consulting,EE
02/09/21,13:00:00,53.84,17.01,Proxar IT Consulting,EE
02/09/21,14:00:00,27.68,22.21,Mauritius Telecom Ltd,EE
02/09/21,15:00:00,36.09,10.93,Proxar IT Consulting,EE
02/09/21,16:00:00,39.23,22.67,Inovedia Outsourcing (London),EE
02/09/21,17:00:00,46.01,24.82,Mauritius Telecom Ltd,EE
02/09/21,18:00:00,22.78,18.16,Mauritius Telecom Ltd,EE
02/09/21,19:00:00,39.66,17.69,Community Fibre Limited,EE
02/09/21,20:00:01,7.24,2.39,Structured Communications (London),EE
02/09/21,20:01:10,7.40,0.00,Mauritius Telecom Ltd,EE
02/09/21,21:00:01,23.32,14.77,Structured Communications (London),EE
02/09/21,22:00:00,26.61,13.23,Structured Communications (London),EE
02/09/21,23:00:00,24.81,24.91,Structured Communications (London),EE
02/10/21,00:00:00,40.41,21.82,Mauritius Telecom Ltd,EE
02/10/21,01:00:00,63.38,30.88,Community Fibre Limited,EE
02/10/21,02:00:00,75.76,35.83,Mauritius Telecom Ltd,EE
02/10/21,03:00:01,61.13,38.94,Community Fibre Limited,EE
02/10/21,04:00:00,64.32,28.32,Inovedia Outsourcing (London),EE
02/10/21,05:00:00,115.40,32.96,Mauritius Telecom Ltd,EE
02/10/21,10:00:00,42.94,23.82,Inovedia Outsourcing (London),EE
02/10/21,11:00:00,40.17,17.22,Mauritius Telecom Ltd,EE
02/10/21,12:00:00,41.84,20.68,Mauritius Telecom Ltd,EE
02/10/21,13:00:00,45.26,24.66,Proxar IT Consulting,EE
02/10/21,14:00:00,21.07,30.56,Mauritius Telecom Ltd,EE
02/10/21,15:00:00,18.04,25.18,Mauritius Telecom Ltd,EE
02/10/21,16:00:00,48.61,25.43,Proxar IT Consulting,EE
02/10/21,17:00:01,51.41,12.33,Proxar IT Consulting,EE
02/10/21,18:00:00,46.35,24.17,Proxar IT Consulting,EE
02/10/21,19:00:00,32.48,20.39,Structured Communications (London),EE
02/10/21,20:00:01,23.28,20.32,Inovedia Outsourcing (London),EE
02/10/21,21:00:00,24.34,25.22,Redraw Internet (London),EE
02/10/21,22:00:01,21.62,28.13,Redraw Internet (London),EE
02/10/21,23:00:01,30.77,31.51,fdcservers.net (London) [11.07,EE
02/11/21,00:00:01,39.92,24.44,Proxar IT Consulting,EE
02/11/21,01:00:01,55.75,30.53,Community Fibre Limited,EE
02/11/21,02:00:00,10.61,17.19,m:tel doo (Podgorica),EE
02/11/21,03:00:01,19.48,21.42,Optel Telekom (Arandjelovac),EE
02/11/21,04:00:01,8.21,18.39,m:tel doo (Podgorica),EE
02/11/21,05:00:00,62.74,33.93,Redraw Internet (London),EE
02/11/21,06:00:27,102.03,35.48,Redraw Internet (London),EE
02/11/21,07:00:18,65.00,33.32,Redraw Internet (London),EE
02/11/21,10:00:01,48.89,12.68,Proxar IT Consulting,EE
02/11/21,11:00:00,25.30,27.46,Mauritius Telecom Ltd,EE
02/11/21,12:00:00,16.69,26.11,Mauritius Telecom Ltd,EE
02/11/21,13:00:00,16.03,24.52,Mauritius Telecom Ltd,EE
02/11/21,14:00:00,29.75,26.12,Inovedia Outsourcing (London),EE
02/11/21,15:00:00,42.72,21.67,Proxar IT Consulting,EE
02/11/21,16:00:00,42.81,22.63,Proxar IT Consulting,EE
02/11/21,17:00:01,38.08,15.52,Proxar IT Consulting,EE
02/11/21,18:00:00,40.04,23.11,Proxar IT Consulting,EE
02/11/21,20:00:00,34.02,24.97,Community Fibre Limited,EE
02/11/21,21:00:00,41.58,19.11,Jump Networks Ltd,EE
02/11/21,22:00:00,37.86,22.97,Proxar IT Consulting,EE
02/11/21,23:00:00,35.99,25.42,Redraw Internet (London),EE
02/12/21,00:00:00,39.86,28.02,Structured Communications (London),EE
02/12/21,01:00:00,30.05,30.43,Structured Communications (London),EE
02/12/21,02:00:00,31.88,29.51,Structured Communications (London),EE
02/12/21,03:00:00,85.99,36.86,Community Fibre Limited,EE
02/12/21,04:00:00,91.71,23.93,Redraw Internet (London),EE
